15,14,14,14,12,12,12,12,12,12,13,13,14,14,14,15,15,15,15,16,15,15,15,15,14,14,14,14,14,14,14,14,15,14,15,16,16,16,15,16,16,17,17,17,18,18,19,17,19,19,20,20,0
14,14,14,12,12,12,11,12,11,12,12,13,13,13,13,15,15,14,14,14,15,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,15,15,15,15,16,16,17,17,17,17,18,18,19,18,19,0
14,13,13,12,11,11,11,11,11,12,12,12,13,13,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,14,13,13,14,14,14,14,14,14,15,16,16,17,16,16,17,17,17,18,19,19,0
15,14,14,13,11,12,11,11,11,12,12,13,13,13,14,15,14,14,14,15,14,14,13,14,13,13,13,13,13,13,13,14,13,14,14,14,14,15,14,16,15,15,16,16,16,16,18,16,17,19,18,19,0
16,14,13,13,12,12,11,12,12,12,13,13,13,14,15,14,15,15,16,15,15,15,14,14,14,14,13,13,14,13,14,14,13,15,14,14,15,15,15,16,16,17,17,17,17,18,17,17,19,19,20,20,0
16,15,13,12,12,11,11,12,12,11,12,13,12,14,15,14,14,14,14,15,14,14,14,14,13,14,13,13,13,13,13,13,13,13,13,14,15,14,14,15,15,16,15,17,17,17,17,17,17,18,19,19,0
17,16,15,15,13,13,13,12,13,13,14,14,14,16,16,15,16,14,16,16,16,15,14,15,15,15,15,14,15,14,16,15,14,14,17,15,16,16,16,18,16,18,16,18,18,18,18,19,18,20,20,21,0
22,20,20,18,18,17,17,16,16,17,18,18,19,20,19,20,19,20,20,21,20,20,20,19,19,19,18,18,17,19,18,18,19,18,16,19,20,19,20,19,22,21,22,21,23,22,23,22,25,24,25,25,0
16,16,15,13,13,13,13,13,13,12,13,14,14,14,15,15,15,15,16,16,15,14,14,14,14,14,14,13,14,14,14,14,14,14,14,15,15,14,15,15,16,16,16,16,16,16,17,17,17,18,18,18,0
16,16,14,14,13,13,12,13,13,12,13,14,13,14,15,15,16,15,15,15,15,15,14,14,14,14,14,14,13,14,14,14,14,14,13,13,14,15,16,16,16,16,16,16,18,17,17,17,17,18,19,19,0
16,16,15,15,14,13,12,13,13,13,14,14,15,15,15,16,16,15,15,16,16,16,15,15,15,15,15,14,14,14,14,14,14,14,14,14,15,16,16,16,15,16,16,16,17,17,18,18,18,19,18,20,0
15,15,14,14,13,12,11,11,11,12,12,13,13,14,14,14,15,14,15,15,14,14,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,15,16,15,16,15,16,16,16,17,17,17,0
18,16,14,14,12,13,12,11,12,13,14,14,14,14,14,15,15,14,15,15,16,14,14,14,14,14,14,13,13,14,14,14,13,13,13,14,15,15,15,16,15,16,16,16,16,16,17,17,17,18,18,18,0
14,14,15,11,13,11,11,12,12,12,13,13,14,14,14,14,14,14,14,15,14,14,13,13,13,13,13,13,13,13,13,13,13,13,15,14,13,14,14,14,15,15,14,16,15,15,16,17,16,16,18,18,0
15,16,14,14,13,13,13,13,12,14,14,14,13,15,15,15,15,15,16,16,16,16,15,15,15,15,15,13,14,14,13,15,13,14,14,13,15,16,16,14,15,17,17,18,17,17,17,17,18,18,20,20,0
16,14,15,14,12,12,12,12,12,13,13,14,14,15,15,15,15,15,16,16,16,15,15,15,15,15,15,15,15,15,15,14,14,14,14,15,15,15,15,16,16,17,16,17,17,16,18,17,18,18,19,19,0
14,14,12,13,12,12,11,11,11,11,12,13,13,13,14,14,15,14,15,15,15,14,14,14,14,14,14,13,14,13,14,14,14,14,14,13,14,14,14,15,15,15,16,16,16,16,16,16,16,17,18,18,0
14,14,13,13,13,12,12,12,11,13,13,14,14,14,14,14,15,15,15,16,15,15,15,15,15,15,14,15,14,14,14,14,14,14,14,14,15,15,16,16,15,17,17,17,17,17,17,17,18,18,19,19,0
13,13,12,12,10,10,10,11,10,11,11,12,12,13,13,13,13,14,14,13,14,13,13,13,13,12,12,13,13,12,13,13,13,13,13,13,13,14,14,15,14,15,15,14,15,15,16,16,16,16,16,17,0
16,15,14,14,13,13,12,13,13,13,14,14,15,15,16,16,16,16,16,16,16,16,15,16,16,16,15,15,16,15,16,16,16,16,16,16,16,17,16,18,16,18,17,18,18,18,18,19,19,20,19,21,0
15,14,13,13,12,11,12,12,12,12,14,14,15,15,15,15,15,16,15,16,15,16,16,16,16,16,15,15,14,15,15,15,15,15,15,15,16,16,16,16,16,17,17,18,17,18,18,18,19,19,19,20,0
15,14,13,13,12,11,12,12,12,12,14,14,15,15,15,16,15,15,15,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,17,17,17,17,17,17,18,18,19,19,18,19,20,0
15,13,13,13,12,11,11,11,11,11,12,13,13,14,14,15,15,15,15,15,15,16,15,15,15,15,14,14,14,14,14,15,15,15,15,16,16,16,16,16,17,17,17,17,17,18,18,18,18,19,19,19,0
13,13,13,11,11,11,11,11,11,12,12,13,14,14,14,14,15,15,15,16,15,15,14,14,14,14,14,14,14,14,14,14,14,15,15,16,16,16,16,16,16,16,18,17,17,18,18,17,19,19,18,20,0
13,13,12,11,10,10,11,10,10,11,11,11,12,13,13,13,14,14,14,14,15,14,13,14,14,14,14,14,13,13,13,14,14,14,14,14,14,15,15,15,16,16,16,16,17,17,17,17,17,19,18,19,0
15,15,14,13,12,12,12,12,12,12,12,14,14,16,16,16,16,16,16,17,17,16,16,16,16,17,16,16,15,15,16,17,15,16,16,17,17,17,17,18,18,19,18,18,19,19,20,19,20,21,22,22,0
12,12,11,10,10,9,9,9,9,9,10,10,11,11,12,12,13,12,13,13,13,13,13,13,13,13,12,12,12,12,12,13,13,13,13,13,14,14,14,14,14,15,14,14,15,15,15,17,16,16,16,18,0
15,15,13,13,12,12,11,12,13,13,13,13,13,14,15,15,16,15,17,16,16,16,15,16,16,16,15,15,16,15,16,16,16,17,15,16,17,17,17,17,17,18,19,18,19,19,19,19,20,21,20,20,0
13,13,12,12,10,10,10,9,10,10,10,11,12,12,13,13,14,14,14,15,14,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,15,15,16,16,16,17,16,16,16,17,17,18,18,18,18,0
15,15,14,14,12,12,11,11,11,12,13,13,14,14,15,15,16,15,16,16,16,16,15,16,16,16,16,15,16,14,16,16,16,16,16,16,16,17,16,17,17,18,17,18,19,18,20,19,19,19,21,22,0
16,14,14,14,13,13,12,12,12,13,14,14,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,15,15,16,15,16,17,16,15,16,17,17,17,18,19,19,19,19,20,20,20,20,21,21,22,22,0
14,14,13,13,12,11,11,11,11,11,12,12,13,14,14,14,15,15,15,15,15,15,15,15,14,15,15,14,14,14,15,15,14,15,15,15,16,16,16,16,17,17,17,18,18,18,18,18,19,19,20,20,0
16,15,15,13,12,12,12,12,11,13,13,13,13,15,16,15,16,15,16,16,17,16,14,15,15,15,15,15,16,15,16,15,16,17,17,17,16,16,16,17,19,19,17,19,19,19,19,19,20,20,21,22,0
14,14,12,13,11,12,10,11,11,12,12,13,13,14,14,14,14,14,14,15,15,15,13,14,14,14,14,13,13,14,15,14,14,15,14,13,16,16,16,17,16,17,17,17,17,17,18,18,19,19,19,21,0
14,14,13,13,12,12,11,11,12,12,12,13,14,14,14,14,14,14,16,15,15,15,14,15,14,14,14,14,15,14,15,15,15,15,14,15,16,16,16,17,16,17,18,17,17,18,18,18,18,19,19,20,0
13,12,13,11,11,11,9,10,10,10,11,11,11,11,12,13,12,13,13,13,13,13,13,13,13,13,12,12,13,12,13,13,14,13,13,13,13,15,15,14,14,15,15,17,17,15,16,17,18,17,17,17,0
14,13,12,12,11,11,11,10,11,11,11,12,13,13,14,14,14,14,14,15,14,14,14,14,13,13,13,13,13,13,14,14,14,14,14,14,14,15,16,16,15,16,17,17,17,17,17,18,18,19,18,19,0
14,13,12,11,11,11,10,10,10,11,11,12,12,12,13,13,13,13,14,14,14,14,14,14,14,13,12,13,13,13,13,13,13,13,13,14,15,14,15,15,15,15,16,16,16,16,17,17,17,18,17,18,0
14,14,13,12,11,11,11,10,11,11,12,12,12,13,15,14,13,15,15,15,14,14,14,14,14,14,14,14,13,14,13,14,14,14,14,15,15,15,15,16,16,16,17,17,17,17,17,17,17,18,19,19,0
13,13,11,11,11,10,10,10,10,11,11,12,12,13,13,12,13,13,13,13,13,13,13,13,13,13,12,13,13,12,12,13,13,13,13,13,13,13,14,14,14,14,14,14,15,15,15,16,16,17,17,17,0
13,13,11,11,11,11,11,11,11,12,11,12,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,14,14,14,14,14,15,15,15,15,16,16,16,17,17,17,0
16,15,15,15,14,14,13,14,13,14,15,15,15,16,17,16,17,17,17,17,17,17,16,17,17,16,16,16,17,15,17,16,16,16,16,16,17,17,17,18,17,18,18,18,20,19,20,20,21,21,19,22,0
15,14,14,13,13,12,13,13,13,13,14,14,15,15,15,15,15,15,15,16,16,15,14,15,15,14,14,14,15,13,14,14,14,14,14,15,15,15,15,16,16,16,17,16,17,16,17,17,18,18,18,18,0
14,14,13,12,12,12,13,13,12,13,13,13,14,14,14,15,14,14,15,15,15,15,14,14,14,14,14,14,14,13,14,14,14,13,14,14,14,14,14,14,16,16,15,16,17,17,17,17,17,17,17,18,0
16,16,15,15,14,14,13,14,14,14,14,15,16,16,16,16,16,16,17,17,17,16,16,16,16,16,16,16,15,15,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,18,19,19,19,20,19,20,0
14,14,14,13,13,13,13,13,13,13,13,13,15,15,16,16,15,15,15,16,16,16,15,15,15,15,14,14,15,13,15,13,15,16,13,15,15,15,15,16,15,16,17,16,16,17,17,17,18,18,18,19,0
13,13,12,12,12,12,11,12,12,12,12,13,13,13,14,13,14,13,14,15,14,14,14,14,14,14,12,12,14,12,13,13,12,12,13,12,13,13,13,15,14,15,15,15,15,15,16,15,16,17,16,17,0
15,15,14,14,14,13,13,13,13,14,14,14,15,14,16,15,15,15,16,16,16,16,14,16,14,14,14,15,14,14,15,15,13,14,15,15,15,15,14,16,15,16,16,16,16,16,16,17,17,18,16,19,0
14,14,14,14,13,13,13,12,13,13,13,13,13,14,15,14,15,14,15,15,15,15,14,14,14,14,14,13,14,13,13,13,14,13,13,13,14,14,14,15,15,15,16,16,15,15,16,16,17,17,17,17,0
17,16,16,16,15,15,14,15,15,16,16,16,16,17,17,18,17,17,17,17,18,17,17,17,17,16,16,16,16,15,16,16,16,16,16,16,16,17,17,17,17,18,17,17,18,18,19,19,19,19,20,20,0
17,16,16,16,16,15,15,14,14,15,16,16,17,16,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,15,16,16,16,15,15,17,17,17,17,17,17,17,18,17,18,18,19,19,19,19,19,20,0
15,15,14,14,13,13,13,13,13,13,13,13,14,15,15,15,15,14,15,15,15,14,14,14,14,14,14,14,14,14,14,13,13,13,14,16,14,14,14,15,15,16,15,16,16,16,16,16,16,17,17,18,0
18,17,17,16,16,15,15,15,15,16,17,16,17,17,17,18,17,18,18,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,18,17,18,18,18,18,19,19,19,20,19,20,0
16,16,15,15,15,14,13,14,14,14,15,15,16,16,16,16,16,16,16,17,17,15,15,16,16,15,14,14,14,14,14,15,14,15,15,14,15,16,16,16,15,16,16,17,17,16,17,18,17,18,18,18,0
14,14,13,14,12,13,12,12,12,13,13,13,14,14,14,14,14,14,14,14,14,13,13,13,13,14,13,13,13,12,13,13,12,12,13,13,12,14,14,13,14,14,14,15,15,14,15,14,16,15,17,16,0
19,18,19,19,18,18,17,17,16,17,18,19,18,19,19,20,20,19,19,20,19,19,19,20,19,19,18,18,18,18,18,18,18,18,19,19,18,18,18,19,19,20,20,20,20,20,21,21,21,22,22,22,0
17,17,16,16,15,15,15,15,15,15,15,16,16,17,17,17,17,17,18,18,18,17,16,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,17,16,17,17,17,17,17,18,18,18,18,18,20,20,0
16,15,15,15,14,14,14,14,13,14,14,14,15,15,15,16,15,16,16,16,15,15,15,15,14,15,14,14,14,14,14,14,14,14,14,14,15,14,15,15,16,16,16,16,16,16,16,16,17,17,17,18,0
15,16,15,15,14,14,13,14,14,14,15,15,15,15,16,15,15,15,16,16,16,15,15,15,16,15,14,14,15,13,14,14,14,15,13,14,14,14,16,15,15,16,16,16,16,16,17,17,17,17,17,18,0
17,16,17,16,16,15,15,15,15,15,15,16,16,17,16,16,16,16,17,17,17,17,16,16,16,16,15,15,15,15,15,15,15,15,14,16,16,15,15,16,16,16,17,16,17,18,18,17,19,19,19,19,0
15,16,15,15,14,14,14,12,13,13,14,14,14,14,16,16,16,16,16,15,15,14,15,15,15,15,14,14,15,14,14,14,14,14,14,13,15,14,14,15,15,15,15,16,17,15,16,15,17,17,17,17,0
17,16,16,15,15,14,13,13,14,14,14,14,15,16,16,16,16,15,15,17,17,16,16,16,15,15,15,15,15,14,15,14,15,14,15,16,16,15,16,16,16,16,16,16,16,17,17,17,17,17,18,18,0
16,16,16,14,14,14,14,14,14,15,15,15,16,16,16,16,16,16,17,17,16,16,16,16,16,15,15,15,14,14,15,16,14,15,15,16,16,16,16,16,16,16,17,17,16,17,17,17,18,18,18,18,0
16,15,15,14,14,13,13,13,13,14,14,14,15,15,15,15,15,16,16,16,16,16,15,15,15,15,15,15,15,14,15,15,15,15,14,14,14,14,15,15,15,15,15,16,16,16,16,17,17,17,17,18,0
14,15,13,14,12,12,13,12,12,13,13,13,14,14,14,14,15,13,14,13,14,13,13,13,13,13,12,13,13,11,13,12,13,12,13,14,14,14,13,14,14,14,14,14,14,15,15,15,15,15,15,16,0
17,16,15,15,15,15,15,15,15,15,15,16,16,16,16,17,16,17,17,17,16,16,16,16,16,15,15,15,16,15,16,15,15,16,16,16,15,15,16,16,16,17,16,17,17,17,17,18,18,19,18,19,0
15,14,14,13,13,13,13,13,14,14,14,14,14,15,15,16,15,15,16,16,16,14,15,14,14,14,14,13,13,15,14,14,14,13,13,14,15,14,15,15,15,15,16,16,16,16,16,17,16,18,18,18,0
15,16,15,14,13,13,13,13,14,14,14,14,15,14,15,15,15,15,16,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,16,15,16,16,17,17,17,17,17,17,18,18,0
15,15,14,15,14,13,13,14,14,14,14,14,15,15,16,16,16,14,15,16,16,15,15,15,15,15,14,14,14,14,14,14,14,14,13,14,14,15,15,15,15,15,15,16,16,16,17,16,17,17,17,19,0
16,16,15,15,14,14,14,14,13,13,14,15,16,16,15,16,15,15,15,15,16,15,15,15,14,14,13,14,13,14,14,14,14,14,14,14,15,15,15,15,15,16,16,16,17,16,16,17,17,18,18,18,0
15,15,15,14,14,13,13,14,14,14,14,15,15,15,15,16,15,15,15,16,16,15,15,15,14,14,13,14,14,14,14,14,14,14,14,14,14,15,14,15,16,15,16,16,16,16,17,17,18,17,18,18,0
17,16,16,15,15,15,15,13,14,15,15,16,16,17,17,17,17,16,16,17,17,16,16,16,16,15,15,15,14,15,15,15,15,14,15,13,14,15,16,16,16,15,17,16,17,17,17,17,18,18,19,18,0
16,14,14,15,14,14,14,13,14,14,14,15,15,15,16,15,15,15,16,16,16,15,15,15,14,15,14,14,14,14,14,14,14,14,14,14,14,14,15,16,15,15,16,16,16,16,16,16,17,18,17,18,0
13,14,13,13,12,13,12,12,12,13,13,13,13,14,14,14,13,14,14,14,14,13,13,13,13,12,12,12,12,13,12,12,13,13,12,13,12,13,14,13,14,14,14,13,14,14,14,15,15,16,16,16,0
15,15,15,14,14,14,13,14,14,14,14,15,15,15,16,16,16,16,15,15,16,16,16,14,15,15,15,14,14,14,14,14,14,14,14,14,15,15,15,15,15,16,16,15,15,17,17,17,17,17,17,19,0
16,16,16,16,16,15,15,15,15,15,16,15,16,17,17,17,17,16,17,17,17,16,16,17,16,16,16,15,15,15,15,15,15,15,16,16,15,17,16,16,17,16,16,17,17,17,18,17,18,18,19,19,0
16,16,15,16,14,16,14,15,15,15,16,16,16,17,17,17,17,17,18,18,17,17,16,16,16,16,15,15,16,14,16,16,16,15,15,15,16,16,17,17,17,17,17,17,17,17,18,18,18,19,19,19,0
14,16,16,15,14,12,12,14,12,14,14,14,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,13,14,14,14,14,14,13,14,14,14,14,14,15,14,15,15,15,15,16,16,16,16,16,17,0
13,14,15,12,13,13,11,13,12,13,13,13,13,14,14,15,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,12,13,13,12,13,13,14,14,14,14,14,14,15,15,15,15,15,16,16,16,0
15,15,13,13,14,13,13,11,13,13,14,14,14,14,15,16,16,15,16,15,15,14,14,14,14,14,14,13,14,13,13,13,13,14,14,13,14,14,14,14,15,15,15,15,16,15,17,16,16,15,17,17,0
16,16,15,16,15,15,15,14,14,15,15,16,16,16,17,17,17,16,16,17,17,15,14,16,14,16,17,13,13,16,14,16,16,14,15,16,15,16,17,17,14,16,17,15,19,19,16,16,16,19,18,19,0
18,17,16,18,16,16,15,16,15,16,16,17,18,18,19,18,18,18,18,18,18,18,17,17,18,17,17,16,16,16,16,17,16,17,15,16,17,18,17,17,18,18,18,18,18,18,19,19,20,19,21,21,0
15,16,15,15,15,14,14,14,14,14,15,15,16,16,16,16,16,16,16,16,16,16,15,16,15,15,15,14,14,14,14,15,14,15,15,15,15,15,15,16,16,16,16,16,16,17,17,17,17,18,18,19,0
13,13,12,14,12,13,13,13,12,13,13,14,14,14,14,15,15,15,15,14,14,14,14,14,14,13,13,13,13,13,13,13,13,14,13,13,14,14,14,14,14,15,14,14,15,15,16,16,16,16,16,17,0
15,15,14,15,15,15,15,14,15,14,15,16,15,16,16,17,16,16,16,15,16,15,16,16,15,15,15,15,15,15,15,15,14,16,18,15,15,15,14,16,16,16,16,16,18,16,17,16,18,17,16,17,0
14,14,14,14,14,14,14,14,13,14,14,14,14,16,14,16,15,15,15,16,15,15,15,14,13,13,13,14,14,13,13,13,14,13,13,14,14,14,14,14,15,15,16,16,16,16,16,16,16,18,18,18,0
15,15,15,15,14,14,14,14,14,15,15,15,15,16,16,16,15,15,15,15,15,15,15,15,14,14,14,14,13,14,14,14,14,14,13,14,14,14,14,15,16,16,16,16,16,16,17,17,18,17,18,18,0
16,16,15,16,15,15,15,15,15,15,15,16,15,16,16,16,16,16,16,17,16,16,16,16,16,16,15,14,15,15,15,15,15,15,15,15,16,16,16,16,15,16,16,16,16,17,18,18,18,19,19,19,0
15,14,14,14,13,13,13,13,13,14,14,14,14,14,15,15,15,15,16,16,15,15,14,14,14,14,14,13,13,13,13,14,14,14,13,14,14,14,14,14,14,15,15,15,16,16,16,16,16,18,17,18,0
14,14,14,14,13,13,13,13,13,13,14,14,15,15,15,15,15,14,15,15,16,15,14,15,14,14,14,13,13,13,14,14,13,14,13,14,13,14,14,15,13,14,15,16,15,15,15,16,16,17,16,17,0
17,15,16,15,16,15,15,14,14,16,15,16,17,17,17,17,17,17,17,17,17,16,16,16,16,15,16,15,15,15,16,16,14,15,15,15,16,15,17,16,17,17,16,18,17,18,19,17,20,19,21,20,0
16,15,15,15,15,14,14,14,14,14,15,15,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,14,15,14,15,15,15,15,15,15,15,15,16,16,16,16,16,16,17,17,17,18,18,18,19,0
14,15,14,14,13,14,13,14,14,14,14,14,15,14,16,14,16,14,16,16,15,15,15,14,14,14,13,13,14,14,15,14,13,14,14,14,14,14,15,16,14,16,16,16,16,16,17,17,16,17,18,19,0
21,20,19,18,17,18,19,18,18,19,19,20,20,20,21,20,21,21,22,20,21,20,20,20,20,19,19,19,20,18,17,19,19,18,22,22,19,19,19,19,20,20,20,21,21,20,22,21,22,22,24,24,0
14,14,13,13,13,12,12,11,12,12,13,14,14,14,15,14,14,14,14,14,15,14,14,14,14,14,13,13,13,13,13,13,13,14,11,14,13,14,14,15,14,15,15,15,15,14,16,15,16,16,16,18,0
31,31,30,32,29,30,28,29,30,32,32,35,36,33,33,35,34,34,34,33,35,35,33,32,33,36,30,31,32,31,31,31,31,32,32,34,35,33,33,37,35,36,36,37,39,39,36,36,40,39,41,43,0
17,16,17,16,15,15,15,16,16,16,17,16,17,18,17,18,17,18,17,17,17,17,16,16,16,16,16,16,15,16,15,16,16,16,17,17,17,16,17,16,18,18,18,18,18,19,19,19,20,20,20,21,0
14,14,13,13,14,13,14,13,14,14,14,14,15,15,16,16,15,15,15,16,16,15,15,15,15,15,15,14,14,14,14,14,14,14,15,15,15,15,15,15,16,16,16,16,17,17,17,17,17,18,18,19,0
16,16,16,16,16,14,15,14,16,15,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,17,16,17,17,17,17,17,17,17,18,18,18,18,18,19,20,20,20,20,0
14,14,14,13,13,13,13,14,14,14,14,14,14,15,16,16,15,15,16,15,16,15,15,14,14,15,14,13,13,13,13,13,13,14,14,14,15,14,15,15,15,16,16,16,16,16,16,16,16,18,18,18,0
18,18,16,16,17,17,14,16,16,16,17,18,19,19,19,19,18,19,20,19,19,19,18,19,19,18,18,18,18,17,18,18,17,18,18,18,18,18,19,19,18,19,19,19,21,21,20,20,22,22,23,23,0
15,15,15,14,15,14,14,14,14,15,15,16,16,17,16,17,17,17,17,17,17,16,16,16,15,16,15,15,14,15,14,15,15,15,15,16,16,17,17,16,17,17,17,17,18,17,18,17,18,18,19,20,0
13,13,13,13,12,12,12,12,13,13,13,14,14,14,14,15,15,15,15,14,14,14,14,14,13,14,13,13,13,13,12,13,13,14,14,14,14,14,14,15,15,15,15,15,15,15,16,15,16,17,16,17,0
16,15,14,13,13,13,14,13,14,14,14,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,14,15,16,15,15,15,15,15,16,16,16,16,16,17,17,18,18,17,18,19,21,19,21,0
14,13,13,13,12,12,12,13,13,13,14,13,14,14,14,14,14,13,14,15,14,14,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,15,15,15,15,16,16,16,17,17,17,0
16,15,14,14,13,14,14,14,14,15,15,15,15,15,16,16,16,16,17,16,15,15,16,15,15,15,14,14,14,15,15,15,15,15,15,15,16,16,16,16,16,16,17,17,17,17,18,18,18,18,19,20,0
21,19,16,17,16,19,16,16,17,18,18,18,19,19,19,19,19,19,16,19,19,20,19,18,19,19,17,18,17,18,17,17,16,16,16,18,18,19,19,20,20,20,21,20,21,20,21,21,21,23,23,23,0
14,14,14,13,13,13,13,13,13,14,14,14,15,15,16,15,15,15,15,15,15,15,15,14,14,14,14,14,13,14,14,14,14,14,14,15,14,15,15,16,15,16,16,16,16,17,17,17,17,18,18,19,0
15,12,12,14,12,12,11,12,13,12,14,14,14,14,14,15,15,15,15,15,15,14,14,14,14,14,13,13,13,13,13,14,14,14,14,14,14,14,15,15,15,15,15,16,16,16,17,16,17,17,17,18,0
16,15,15,15,14,14,14,15,15,16,16,16,17,17,17,17,18,17,17,17,17,17,16,17,17,16,16,16,16,15,16,16,16,17,16,17,17,17,17,17,17,18,18,18,18,18,19,20,20,21,21,21,0
15,14,13,14,13,13,13,13,13,14,14,14,16,16,16,16,16,16,16,16,16,15,15,15,16,14,14,14,15,14,15,15,15,15,15,15,16,16,16,16,16,16,16,17,17,17,17,18,18,18,18,20,0
15,15,14,14,14,14,14,13,14,15,15,15,16,16,16,17,16,17,16,16,16,16,16,16,16,15,15,16,15,15,15,16,15,15,15,16,16,16,16,16,17,17,16,17,18,18,18,18,19,19,19,20,0
16,16,15,15,14,14,14,14,14,15,16,16,16,17,17,17,17,16,17,17,16,16,16,16,16,16,16,15,16,15,16,16,16,16,16,15,17,16,16,17,17,18,18,18,18,18,19,18,19,19,20,20,0
16,16,15,15,15,14,14,14,16,16,16,17,16,17,17,18,17,17,17,17,17,18,17,16,16,17,16,17,16,16,16,16,16,16,16,17,17,17,17,18,17,18,17,18,18,19,19,19,19,21,21,23,0
14,15,14,14,13,14,13,14,14,15,14,15,15,16,16,16,16,16,17,17,16,15,16,15,16,15,14,15,15,15,15,15,15,16,16,16,16,16,16,17,16,17,17,18,18,18,18,18,19,19,20,21,0
16,15,15,15,15,13,15,14,14,16,16,16,16,17,17,19,17,19,16,17,18,16,16,16,16,17,16,16,16,16,16,16,16,16,16,17,18,16,16,16,19,18,18,18,18,18,19,19,19,20,21,21,0
16,15,15,15,15,15,14,14,15,15,17,16,17,18,17,18,17,17,17,17,17,18,17,18,16,16,16,16,16,15,16,17,16,16,16,16,17,17,17,17,18,18,19,19,19,19,20,20,21,21,21,21,0
14,14,14,15,14,14,14,13,14,14,14,15,15,16,16,16,17,16,16,16,16,16,15,15,15,16,16,15,15,14,15,14,15,15,15,16,16,16,16,16,16,16,16,17,17,18,19,18,18,19,19,20,0
15,15,14,14,14,14,14,14,14,15,15,15,16,16,16,17,16,16,16,16,16,16,16,16,15,15,14,14,14,15,15,14,14,15,15,16,15,15,15,16,17,17,17,17,16,17,18,17,19,19,19,20,0
14,14,14,13,13,12,13,13,14,14,14,14,15,16,15,16,15,16,15,15,16,15,15,15,15,15,14,15,14,14,14,14,14,14,14,15,15,15,16,16,16,16,17,16,17,17,18,18,19,18,18,20,0
14,14,13,13,13,12,12,13,13,14,14,14,14,16,16,15,16,15,15,16,15,15,15,15,14,15,15,15,14,14,15,15,15,14,12,14,15,15,14,15,16,16,16,16,17,16,17,17,17,19,19,19,0
18,19,18,19,19,18,17,19,18,19,19,20,21,21,21,21,22,20,21,21,21,20,20,21,21,20,19,19,20,18,20,21,21,19,22,23,21,20,20,22,21,23,21,22,24,22,24,23,24,24,26,27,0
15,15,14,14,14,13,13,14,14,13,15,15,15,15,16,16,15,16,16,16,16,15,15,15,15,15,15,15,14,14,14,14,14,14,15,15,15,16,15,16,16,17,17,17,18,16,17,17,18,18,21,19,0
15,16,15,15,14,14,15,14,15,15,16,16,16,16,17,17,17,16,17,17,17,16,16,17,17,16,16,16,15,15,16,16,16,15,15,16,16,17,17,17,17,18,17,18,18,18,19,19,20,20,20,21,0
13,14,13,13,12,12,13,13,13,13,13,14,15,15,15,15,15,15,15,15,15,15,15,15,14,15,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,16,15,16,15,16,16,17,18,17,17,0
14,14,14,14,13,13,13,13,13,14,14,14,15,15,16,15,16,16,16,16,16,16,15,16,15,15,15,15,15,14,16,16,15,16,15,15,15,16,16,16,16,16,17,16,16,16,17,17,18,18,18,18,0
14,14,13,14,13,14,13,13,13,14,14,15,15,16,16,16,16,15,16,15,15,15,14,16,15,15,15,14,14,14,15,15,14,15,15,15,15,15,15,16,16,17,16,17,17,17,18,18,18,18,19,19,0
14,14,13,14,14,13,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,15,15,15,14,15,14,14,14,14,15,15,15,14,18,16,16,16,17,17,16,16,16,17,16,17,17,17,17,18,18,18,0
16,16,15,14,15,15,14,15,15,15,16,16,16,17,18,17,17,18,18,18,18,17,17,17,17,17,16,16,17,16,17,17,17,17,16,17,17,17,17,18,18,19,19,19,19,20,20,20,20,21,21,22,0
12,11,13,12,11,11,10,11,11,12,12,12,13,13,14,14,14,13,14,13,14,13,13,13,13,13,13,12,12,13,13,12,13,13,13,14,14,15,14,14,14,15,14,14,14,14,16,16,15,16,16,18,0
14,14,14,14,14,13,13,14,14,14,15,15,15,16,16,16,16,16,16,16,15,16,15,16,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,17,17,17,18,18,18,18,19,19,19,20,0
14,13,13,13,13,13,12,13,14,14,15,14,16,15,15,15,16,15,16,16,16,15,15,15,15,15,14,14,14,14,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,17,17,17,18,18,18,19,0
